version,count,min,avg,max
3.8.4-RC1-bin-20260219-56c2020-NIGHTLY,20,38.07,38.07,38.08
3.8.4-RC1-bin-20260220-3a6dac8-NIGHTLY,20,38.2,38.21,38.21
3.8.4-RC1-bin-20260221-dd3cd80-NIGHTLY,20,38.1,38.1,38.11
3.8.4-RC1-bin-20260222-dd3cd80-NIGHTLY,20,38.27,38.27,38.28
3.8.4-RC1-bin-20260223-dd3cd80-NIGHTLY,20,38.11,38.12,38.12
3.8.4-RC1-bin-20260224-8c0034e-NIGHTLY,20,38.11,38.12,38.12
3.8.4-RC1-bin-20260226-c0af6f4-NIGHTLY,40,38.27,38.28,38.29
3.8.4-RC1-bin-20260227-4e9c706-NIGHTLY,20,38.31,38.32,38.32
3.8.4-RC1-bin-20260228-f302695-NIGHTLY,20,38.13,38.13,38.14
3.8.4-RC1-bin-20260301-3ce1b51-NIGHTLY,20,38.3,38.31,38.31
3.8.4-RC1-bin-20260302-b5d15ac-NIGHTLY,40,38.3,38.31,38.32
3.8.4-RC1-bin-20260303-4800b1c-NIGHTLY,20,38.22,38.22,38.23
3.8.4-RC1-bin-20260304-1311fb5-NIGHTLY,20,38.18,38.18,38.19
3.8.4-RC1-bin-20260305-201be8f-NIGHTLY,20,38.17,38.17,38.17
3.8.4-RC1-bin-20260306-87a4a8b-NIGHTLY,20,38.23,38.23,38.24
3.8.4-RC1-bin-20260307-2d2adb7-NIGHTLY,20,38.33,38.34,38.34
3.8.4-RC1-bin-20260308-bf48ee8-NIGHTLY,20,38.13,38.14,38.15
3.8.4-RC1-bin-20260309-5b0f56d-NIGHTLY,20,38.73,38.73,38.74
3.8.4-RC1-bin-20260310-478cafe-NIGHTLY,20,38.74,38.75,38.75
3.8.4-RC1-bin-20260311-f6ca933-NIGHTLY,80,38.55,38.65,38.74
3.8.4-RC1-bin-20260313-3be6338-NIGHTLY,20,38.72,38.72,38.73
