version,count,min,avg,max
3.8.4-RC1-bin-20260219-56c2020-NIGHTLY,20,38.12,47.25,130.9
3.8.4-RC1-bin-20260220-3a6dac8-NIGHTLY,20,39.45,47.49,129.3
3.8.4-RC1-bin-20260221-dd3cd80-NIGHTLY,20,38.16,39.53,64.44
3.8.4-RC1-bin-20260222-dd3cd80-NIGHTLY,20,39.74,41.3,67.97
3.8.4-RC1-bin-20260223-dd3cd80-NIGHTLY,20,38.34,39.69,63.67
3.8.4-RC1-bin-20260224-8c0034e-NIGHTLY,20,38.22,39.63,64.52
3.8.4-RC1-bin-20260226-c0af6f4-NIGHTLY,40,38.62,41.11,73.82
3.8.4-RC1-bin-20260227-4e9c706-NIGHTLY,20,39.24,47.81,114.6
3.8.4-RC1-bin-20260228-f302695-NIGHTLY,20,38.89,46,145
3.8.4-RC1-bin-20260301-3ce1b51-NIGHTLY,20,39.89,42.35,72.5
3.8.4-RC1-bin-20260302-b5d15ac-NIGHTLY,40,38.53,40.42,66.56
3.8.4-RC1-bin-20260303-4800b1c-NIGHTLY,20,38.79,46.06,105.1
3.8.4-RC1-bin-20260304-1311fb5-NIGHTLY,20,38.45,39.51,58.4
3.8.4-RC1-bin-20260305-201be8f-NIGHTLY,20,39.21,47.45,108.7
3.8.4-RC1-bin-20260306-87a4a8b-NIGHTLY,20,38.21,39.61,65.15
3.8.4-RC1-bin-20260307-2d2adb7-NIGHTLY,20,38.79,40.25,66.27
3.8.4-RC1-bin-20260308-bf48ee8-NIGHTLY,20,38.29,39.5,61.46
3.8.4-RC1-bin-20260309-5b0f56d-NIGHTLY,20,40.92,43.96,83.76
3.8.4-RC1-bin-20260310-478cafe-NIGHTLY,20,38.46,47.02,71.08
3.8.4-RC1-bin-20260311-f6ca933-NIGHTLY,80,38.34,43.96,133.1
3.8.4-RC1-bin-20260313-3be6338-NIGHTLY,20,38.66,39.7,58.53
3.8.4-RC1-bin-20260314-9b6c1d5-NIGHTLY,20,38.25,39.75,66.08
3.8.4-RC1-bin-20260315-d5b79ba-NIGHTLY,20,38.82,45.1,130
3.8.4-RC1-bin-20260316-d5b79ba-NIGHTLY,20,39.63,40.99,65.57
3.8.4-RC1-bin-20260317-9a56448-NIGHTLY,20,38.25,39.68,65.86
3.8.4-RC1-bin-20260318-61c882b-NIGHTLY,20,38.82,39.83,57.71
3.8.4-RC1-bin-20260319-2a84a92-NIGHTLY,20,38.89,40.28,65.26
3.8.4-RC1-bin-20260320-715b38a-NIGHTLY,20,39.18,40.54,65.58
3.8.4-RC1-bin-20260321-c486a97-NIGHTLY,20,38.01,39.5,66.9
3.8.4-RC1-bin-20260322-102c7c6-NIGHTLY,20,39.71,46.42,137
3.8.4-RC1-bin-20260323-16cd4d9-NIGHTLY,60,38.92,41.7,72.21
3.8.4-RC1-bin-20260325-d8804d4-NIGHTLY,20,41.55,42.46,49.83
3.8.4-RC1-bin-20260326-5d03b33-NIGHTLY,20,42.48,43.97,69.35
