version,count,min,avg,max
3.9.0-RC1-bin-20260423-5d6b9a4-NIGHTLY,20,368.8,373.4,422.5
3.9.0-RC1-bin-20260424-4a012b1-NIGHTLY,20,370.2,372.1,375.6
3.9.0-RC1-bin-20260425-c79f519-NIGHTLY,20,378.1,380.7,392.8
3.9.0-RC1-bin-20260426-9bb129b-NIGHTLY,20,365.9,369.1,371.6
3.9.0-RC1-bin-20260427-9bb129b-NIGHTLY,20,361.3,362.5,365.2
3.9.0-RC1-bin-20260428-9cfa0dd-NIGHTLY,20,367.7,369.5,375.4
3.9.0-RC1-bin-20260429-88140bc-NIGHTLY,20,367.7,369.5,375.9
3.9.0-RC1-bin-20260430-a24622b-NIGHTLY,20,370.2,375.3,429.5
3.9.0-RC1-bin-20260501-0c8c581-NIGHTLY,20,377.8,379.6,383
3.9.0-RC1-bin-20260502-b264c19-NIGHTLY,20,366.6,368.6,375
3.9.0-RC1-bin-20260503-b264c19-NIGHTLY,40,362.5,369.5,396
3.9.0-RC1-bin-20260505-e7e22e6-NIGHTLY,20,371.8,374.1,383.3
3.9.0-RC1-bin-20260506-0de5613-NIGHTLY,20,363.7,369.1,379.3
3.9.0-RC1-bin-20260507-b8210ea-NIGHTLY,20,381.9,387.5,434.3
3.9.0-RC1-bin-20260508-eb2e041-NIGHTLY,40,369.9,371.5,378.7
3.9.0-RC1-bin-20260510-eb2e041-NIGHTLY,60,358.5,370,378.8
3.9.0-RC1-bin-20260511-c3e3e42-NIGHTLY,120,367.9,373.1,385.5
3.9.0-RC1-bin-20260513-65a6143-NIGHTLY,20,379.5,380.9,386.3
3.9.0-RC1-bin-20260514-dfd481f-NIGHTLY,20,365.8,375.7,400.7
3.9.0-RC1-bin-20260515-ed18d94-NIGHTLY,80,366.8,375,417.9
3.9.0-RC1-bin-20260517-80517e5-NIGHTLY,20,376.5,378.2,382.2
