version,count,min,avg,max
3.8.5-RC1-bin-20260403-ecf8e5c-NIGHTLY,20,252.6,252.7,252.8
3.8.5-RC1-bin-20260404-a7f6cae-NIGHTLY,20,252.2,252.3,252.3
3.8.5-RC1-bin-20260405-9478256-NIGHTLY,20,253.8,253.8,253.9
3.8.5-RC1-bin-20260406-2c668b5-NIGHTLY,20,252.7,252.7,252.8
3.8.5-RC1-bin-20260407-ec88c95-NIGHTLY,20,253.1,253.1,253.2
3.8.5-RC1-bin-20260408-cc4a3e6-NIGHTLY,20,260.7,260.8,260.8
3.8.5-RC1-bin-20260409-c23f234-NIGHTLY,40,260.9,261.1,261.3
3.8.5-RC1-bin-20260410-e679e6a-NIGHTLY,20,260.8,260.9,260.9
3.8.5-RC1-bin-20260412-0f8dfa1-NIGHTLY,20,261.4,261.4,261.5
3.8.5-RC1-bin-20260413-0f8dfa1-NIGHTLY,20,261.3,261.3,261.4
