version,count,min,avg,max
3.8.4-RC1-bin-20260219-56c2020-NIGHTLY,10,99.9,100.3,102.8
3.8.4-RC1-bin-20260220-3a6dac8-NIGHTLY,10,103.2,103.6,106.5
3.8.4-RC1-bin-20260221-dd3cd80-NIGHTLY,10,103.8,104.2,106.6
3.8.4-RC1-bin-20260222-dd3cd80-NIGHTLY,10,110.7,111.1,113.8
3.8.4-RC1-bin-20260223-dd3cd80-NIGHTLY,10,103.7,104.1,106.7
3.8.4-RC1-bin-20260224-8c0034e-NIGHTLY,10,103.7,104.1,106.5
3.8.4-RC1-bin-20260226-c0af6f4-NIGHTLY,20,100.7,102.6,106.9
3.8.4-RC1-bin-20260227-4e9c706-NIGHTLY,10,104.7,105.1,107.7
3.8.4-RC1-bin-20260228-f302695-NIGHTLY,10,116.9,117.3,120.4
3.8.4-RC1-bin-20260301-3ce1b51-NIGHTLY,10,102.5,102.9,106.1
3.8.4-RC1-bin-20260302-b5d15ac-NIGHTLY,20,100.2,100.7,103.5
3.8.4-RC1-bin-20260303-4800b1c-NIGHTLY,10,104,104.4,106.8
3.8.4-RC1-bin-20260304-1311fb5-NIGHTLY,10,103.4,104,106.8
3.8.4-RC1-bin-20260305-201be8f-NIGHTLY,10,105.9,106.5,109
3.8.4-RC1-bin-20260306-87a4a8b-NIGHTLY,10,112.8,113.2,115.9
3.8.4-RC1-bin-20260307-2d2adb7-NIGHTLY,10,99.7,100.1,103
3.8.4-RC1-bin-20260308-bf48ee8-NIGHTLY,10,99.69,100.2,102.8
3.8.4-RC1-bin-20260309-5b0f56d-NIGHTLY,10,102.3,102.8,105.6
3.8.4-RC1-bin-20260310-478cafe-NIGHTLY,10,111.5,111.9,114.6
