version,count,min,avg,max
3.9.0-RC1-bin-20260423-5d6b9a4-NIGHTLY,20,562.4,562.5,562.7
3.9.0-RC1-bin-20260424-4a012b1-NIGHTLY,20,570.7,570.8,571
3.9.0-RC1-bin-20260425-c79f519-NIGHTLY,20,570.3,570.4,570.7
3.9.0-RC1-bin-20260426-9bb129b-NIGHTLY,20,570.3,570.4,570.6
3.9.0-RC1-bin-20260427-9bb129b-NIGHTLY,20,568.7,568.8,569.1
3.9.0-RC1-bin-20260428-9cfa0dd-NIGHTLY,20,570.1,570.2,570.4
3.9.0-RC1-bin-20260429-88140bc-NIGHTLY,20,568.1,568.1,568.3
3.9.0-RC1-bin-20260430-a24622b-NIGHTLY,20,571,571.1,571.3
3.9.0-RC1-bin-20260501-0c8c581-NIGHTLY,20,573.3,573.4,573.7
3.9.0-RC1-bin-20260502-b264c19-NIGHTLY,20,570.6,570.7,570.9
3.9.0-RC1-bin-20260503-b264c19-NIGHTLY,40,568.3,569.7,571.2
3.9.0-RC1-bin-20260505-e7e22e6-NIGHTLY,20,572.8,572.9,573.1
3.9.0-RC1-bin-20260506-0de5613-NIGHTLY,20,570.7,570.7,570.9
3.9.0-RC1-bin-20260507-b8210ea-NIGHTLY,20,573,573.1,573.3
3.9.0-RC1-bin-20260508-eb2e041-NIGHTLY,40,571.3,572.5,573.9
3.9.0-RC1-bin-20260510-eb2e041-NIGHTLY,60,572.9,574.7,576.4
3.9.0-RC1-bin-20260511-c3e3e42-NIGHTLY,120,570.5,573.1,576
3.9.0-RC1-bin-20260513-65a6143-NIGHTLY,20,576,576.1,576.3
3.9.0-RC1-bin-20260514-dfd481f-NIGHTLY,20,579.7,579.8,580.1
3.9.0-RC1-bin-20260515-ed18d94-NIGHTLY,80,567.1,569.2,570.5
